epoch,accuracy,loss,val_accuracy,val_loss
50,0.9290220737457275,0.14920614659786224,0.8679245114326477,0.5085614919662476
51,0.9337539672851562,0.1389307975769043,0.8616352081298828,0.5027451515197754
52,0.9321766495704651,0.1407419592142105,0.8553459048271179,0.4861915707588196
53,0.9416403770446777,0.13303236663341522,0.8616352081298828,0.49383285641670227
54,0.9495267868041992,0.1230916976928711,0.8553459048271179,0.5283632874488831
55,0.9432176947593689,0.1295226365327835,0.8616352081298828,0.5451497435569763
56,0.9384858012199402,0.11986593157052994,0.849056601524353,0.5439226627349854
57,0.9400631189346313,0.12394548207521439,0.8427672982215881,0.5371639132499695
58,0.9479495286941528,0.11821318417787552,0.8553459048271179,0.5271756649017334
59,0.9511041045188904,0.11172246932983398,0.849056601524353,0.5267418622970581
60,0.9495267868041992,0.10862413048744202,0.8553459048271179,0.5530256628990173
61,0.9432176947593689,0.11604040861129761,0.8553459048271179,0.5868685841560364
62,0.9479495286941528,0.10848449170589447,0.8616352081298828,0.5919862389564514
63,0.9526813626289368,0.10060061514377594,0.849056601524353,0.6103754043579102
64,0.9558359384536743,0.11110939830541611,0.8553459048271179,0.6234608292579651
65,0.9542586803436279,0.10092087835073471,0.849056601524353,0.5984203815460205
66,0.9589905142784119,0.10083074867725372,0.849056601524353,0.6154880523681641
67,0.9526813626289368,0.09688196331262589,0.849056601524353,0.6476473212242126
68,0.9511041045188904,0.10128182172775269,0.8427672982215881,0.6636714935302734
69,0.9542586803436279,0.09425249695777893,0.849056601524353,0.6889158487319946
70,0.9558359384536743,0.10453014075756073,0.8364779949188232,0.717086672782898
71,0.9574132561683655,0.09595132619142532,0.8553459048271179,0.6734240651130676
72,0.9526813626289368,0.09840209782123566,0.8553459048271179,0.6311513185501099
73,0.9589905142784119,0.09563979506492615,0.849056601524353,0.6238792538642883
74,0.9589905142784119,0.09876474738121033,0.8616352081298828,0.6605876088142395
75,0.9621450901031494,0.08827116340398788,0.849056601524353,0.6782650351524353
76,0.9589905142784119,0.08148764818906784,0.849056601524353,0.6779072284698486
77,0.9621450901031494,0.08157949149608612,0.849056601524353,0.6807294487953186
78,0.9589905142784119,0.08112671971321106,0.849056601524353,0.6920422911643982
79,0.9637224078178406,0.08375094830989838,0.849056601524353,0.686398983001709
80,0.9621450901031494,0.07752704620361328,0.849056601524353,0.6878851652145386
81,0.9700315594673157,0.08118128776550293,0.8553459048271179,0.7085292339324951
82,0.9700315594673157,0.07793156057596207,0.849056601524353,0.7438313364982605
83,0.9637224078178406,0.08188852667808533,0.849056601524353,0.7638470530509949
84,0.965299665927887,0.07114149630069733,0.849056601524353,0.7803462147712708
85,0.9731861352920532,0.07162533700466156,0.849056601524353,0.7672308087348938
86,0.965299665927887,0.07361125946044922,0.849056601524353,0.734279215335846
87,0.965299665927887,0.07406195998191833,0.8553459048271179,0.7189038991928101
88,0.9747633934020996,0.06928051263093948,0.849056601524353,0.714958906173706
89,0.9700315594673157,0.0750555619597435,0.8553459048271179,0.7202097773551941
90,0.9747633934020996,0.06349338591098785,0.849056601524353,0.7374971508979797
91,0.9747633934020996,0.06846609711647034,0.8553459048271179,0.7631845474243164
92,0.9731861352920532,0.06736224889755249,0.8553459048271179,0.7960599660873413
93,0.9700315594673157,0.06715390831232071,0.8427672982215881,0.824540913105011
94,0.9700315594673157,0.06895796954631805,0.8553459048271179,0.7942994832992554
95,0.9731861352920532,0.05938141793012619,0.849056601524353,0.785154402256012
96,0.9763407111167908,0.05532927066087723,0.849056601524353,0.7881483435630798
97,0.9731861352920532,0.06398101896047592,0.8553459048271179,0.800554633140564
98,0.9779179692268372,0.0594668835401535,0.8427672982215881,0.8241373896598816
99,0.9716088175773621,0.05848919600248337,0.8427672982215881,0.8483356833457947
