image_name,predicted_label,confidence,SCORE,
119684614_325364001879794_3177771797564984456_n.jpg,related_to_flood,0.743710994720459,FP,
119690807_327268281683567_2903155440626434630_n.jpg,not_related_to_flood,0.21191184222698212,TN,
119690928_178662213788609_1764283930625411686_n.jpg,not_related_to_flood,0.00023651817173231393,TN,
119695522_766669284164934_4174470115560474638_n.jpg,not_related_to_flood,0.4653266370296478,FN,
119700571_324390675487683_5906396616872961456_n.jpg,not_related_to_flood,0.002734345616772771,TN,
119702541_2481894968776312_4732575981674837698_n.jpg,related_to_flood,0.8303201198577881,TP,*considered as fp as it is controversial
119702648_372911763875586_8379421409382655017_n.jpg,not_related_to_flood,0.3426250219345093,TN,
119704010_699606464235869_5206138733183440205_n.jpg,not_related_to_flood,0.15952043235301971,FN,*
119704563_373513240704609_4257204287077770405_n.jpg,not_related_to_flood,0.25813019275665283,TN,
119704905_336350291040681_1001893307824773298_n.jpg,not_related_to_flood,0.052831459790468216,TN,
119705212_2793022140983214_8832040412491751103_n.jpg,not_related_to_flood,0.0028466281946748495,TN,
119705657_178237243823463_2776845498220276618_n.jpg,not_related_to_flood,0.01583707332611084,TN,
119706101_367969391227405_1666928185176444673_n.jpg,related_to_flood,0.9475290179252625,TP,
119708662_640407686893512_8932596702923466453_n.jpg,not_related_to_flood,0.007005045656114817,TN,
119709506_1434548953414591_8114084730025861600_n.jpg,related_to_flood,0.6052101850509644,FP,
119710795_266447747722755_4102639478563230311_n.jpg,not_related_to_flood,0.06715339422225952,TN,
119713829_383486379715789_5761322089261795085_n.jpg,related_to_flood,0.6862781047821045,FP,*
119714386_3334001213354051_7229204870505046376_n.jpg,not_related_to_flood,0.1392204910516739,TN,
119715807_182681693470340_3761559697029770100_n.jpg,not_related_to_flood,0.10851871967315674,TN,
119716705_407133973608116_1919750233675863514_n.jpg,not_related_to_flood,0.04317857697606087,TN,
119718833_1001473226963255_7632060451307649100_n.jpg,related_to_flood,0.7797293066978455,TP,
119721193_101545251686891_5087279118871896209_n.jpg,not_related_to_flood,0.0002544175076764077,TN,
119721195_370881140744431_4470695169785740776_n.jpg,related_to_flood,0.6331993341445923,FP,
119726025_1164953213878758_6562138299689249349_n.jpg,not_related_to_flood,0.0018240599893033504,TN,
119732370_994680394326268_1824096688520160732_n.jpg,related_to_flood,0.633574903011322,TP,
119736965_387666035963298_2952531303946908157_n.jpg,related_to_flood,0.6345536708831787,FP,*
119739012_322033842395376_8982913632019395627_n.jpg,not_related_to_flood,0.13170169293880463,TN,*
119739241_863941644138759_6992257729217129089_n.jpg,not_related_to_flood,0.4781056344509125,TN,
119743456_3225778937541439_1900114174917370555_n.jpg,not_related_to_flood,0.19451428949832916,TN,
119744115_1036278553452973_691657398702285398_n.jpg,related_to_flood,0.5718050003051758,TP,
119745692_325422655399408_1611702084072647067_n.jpg,not_related_to_flood,0.00031744278385303915,TN,
119746235_411129473187785_7525707452402695455_n.jpg,not_related_to_flood,0.19625122845172882,FN,*
119747545_368030341269764_6596668783484631599_n.jpg,not_related_to_flood,2.727369610511232e-05,TN,
119749925_1232654530407366_7943700036994535554_n.jpg,not_related_to_flood,0.4808084964752197,FN,*
119749925_626313154912599_8697955482416751713_n.jpg,related_to_flood,0.9192323088645935,TP,
119753682_1932771413532675_6490461754526278208_n.jpg,related_to_flood,0.9943400025367737,TP,
119760611_243784190359108_4507004563162845443_n.jpg,related_to_flood,0.9867904782295227,TP,
119773159_2675060399399703_8160237975590101096_n.jpg,related_to_flood,0.9837989807128906,TP,
119779626_2971408416298799_4643551825021341600_n.jpg,related_to_flood,0.539770245552063,FP,
119786628_2365858380389631_2747258760017070933_n.jpg,not_related_to_flood,0.1756695806980133,TN,ARTISTIC
119787767_636923873688867_1870791037021312102_n.jpg,not_related_to_flood,0.34780752658843994,TN,
119789014_1194347380952653_9026667839819065326_n.jpg,not_related_to_flood,7.473425648640841e-05,TN,
119796267_336643384114102_7982000387422494805_n.jpg,not_related_to_flood,0.25005075335502625,FN,
119796269_694802754460116_7512312135204703784_n.jpg,not_related_to_flood,0.21022573113441467,TN,
119812162_160053512407258_2949274014439178553_n.jpg,not_related_to_flood,0.012824448756873608,TN,
119815831_196523391888348_1698966068516335840_n.jpg,not_related_to_flood,0.10091333091259003,TN,
119815832_1227698037583230_1334896121352627294_n.jpg,not_related_to_flood,0.033406566828489304,TN,
119822483_980126109122234_6696692915670508423_n.jpg,related_to_flood,0.9196520447731018,FP,
119837602_3616099211783676_5760470225630443810_n.jpg,related_to_flood,0.983386218547821,TP,
119839268_2855176418043924_6945872048984451177_n.jpg,not_related_to_flood,0.0001968588912859559,TN,
119845874_699630814234959_4208849487363574706_n.jpg,related_to_flood,0.9965259432792664,TP,
119856858_200101994875269_433005441175446748_n.jpg,not_related_to_flood,0.15548992156982422,TN,
119857498_336285350765465_5476736887970611597_n.jpg,not_related_to_flood,1.6826605815367657e-06,TN,
119861006_105938787878349_1511833062890363025_n.jpg,not_related_to_flood,0.483838826417923,TN,
119871563_124878949067737_2103681963725442335_n.jpg,not_related_to_flood,0.034657008945941925,TN,*
119871900_3336193763132411_6407541838332260422_n.jpg,not_related_to_flood,0.2609279155731201,TN,*
119873415_603112547049613_7116590877805658834_n.jpg,not_related_to_flood,0.0447295606136322,TN,
119881479_241684563952779_434492872991970515_n.jpg,not_related_to_flood,0.048191431909799576,FN,*
119881479_366062298105566_6461200510355989281_n.jpg,not_related_to_flood,0.08908327668905258,TN,
119882483_329653501593387_5023159389386101113_n.jpg,not_related_to_flood,0.06545571237802505,TN,*
119882730_792887934830289_843151571426996995_n.jpg,not_related_to_flood,0.044862620532512665,FN,
119882910_2846322582134845_3528336552088450122_n.jpg,related_to_flood,0.6603685021400452,FP,*
119883847_414235162880952_2227776000393600267_n.jpg,not_related_to_flood,2.5486957383691333e-05,TN,
119885768_126912245477834_9201209536142776253_n.jpg,not_related_to_flood,0.020614642649888992,TN,
119886109_125111412378769_1704808227120670016_n.jpg,not_related_to_flood,0.2643600106239319,TN,
119888676_945110282633031_1833516970317789304_n.jpg,related_to_flood,0.9479367733001709,TP,
119889656_377189436627341_2025266814165654989_n.jpg,not_related_to_flood,8.222886390285566e-05,TN,
119890366_1185575488509347_3949715589936088442_n.jpg,related_to_flood,0.5775610208511353,TP,
119891892_3402200579822853_9010067715094374315_n.jpg,not_related_to_flood,0.2918967008590698,FN,*
119894162_971428033363785_958262530969221818_n.jpg,related_to_flood,0.6323690414428711,FP,
119922444_136693788067364_2156980557300567891_n.jpg,not_related_to_flood,0.08115088939666748,TN,
119922444_187033309529504_8924111822415594080_n.jpg,not_related_to_flood,0.04276380315423012,FN,*
119931955_775845949831266_8749520948031190742_n.jpg,not_related_to_flood,0.12186560034751892,TN,
119936070_352449416117979_97314859063107220_n.jpg,related_to_flood,0.8206621408462524,FP,*
119940419_1445478902323584_8262362779087937410_n.jpg,related_to_flood,0.595567524433136,TP,
119944368_172021241167322_3887941864723760358_n.jpg,related_to_flood,0.9986421465873718,TP,
119946007_357644018767243_6672363073866174680_n.jpg,not_related_to_flood,0.20458199083805084,TN,
119961600_108229701036155_2350955574874068270_n.jpg,not_related_to_flood,0.19073955714702606,TN,*
119965609_173680534247644_8233942970675378756_n.jpg,not_related_to_flood,0.0025688880123198032,TN,
119970445_1017770345343346_1973010259380850224_n.jpg,related_to_flood,0.9954003691673279,TP,
119987610_324891475502775_3083821481140647902_n.jpg,not_related_to_flood,0.04417000338435173,FN,*
119989704_324428985490238_739463332986919245_n.jpg.jpg,not_related_to_flood,0.1894003450870514,FN,
120033673_670161220594595_912652100931798741_n.jpg,not_related_to_flood,0.048312753438949585,FN,*
120034602_373007717068580_2763556114158291339_n.jpg,related_to_flood,0.6986442804336548,TP,
120055662_622685731646471_678344756018038130_n.jpg,related_to_flood,0.5497437715530396,TP,
